grossUSD,numTicketsSold,ticketPriceFrom,ticketPriceTo,artist_id,artist_name,artist_url,outlier_yn
102979.5,1542,49.5,79.5,7418.0,Steve Vai,https://www.pollstar.com/artist/steve-vai-7418,False
4159.0,194,20.0,23.0,206434.0,PnB Rock,https://www.pollstar.com/artist/pnb-rock-206434,False
6086.0,179,24.0,44.0,66014.0,The Dave Rawlings Machine,https://www.pollstar.com/artist/the-dave-rawlings-machine-66014,False
54136.15,1038,29.0,79.0,11996.0,Ryan Cabrera,https://www.pollstar.com/artist/ryan-cabrera-11996,False
29507.8,1001,15.4,35.0,21869.0,Matt Nathanson,https://www.pollstar.com/artist/matt-nathanson-21869,False
337.5,75,4.5,0.0,188343.0,Straya,https://www.pollstar.com/artist/straya-188343,False
426.0,40,10.0,12.0,100111.0,Dreamers,https://www.pollstar.com/artist/dreamers-100111,False
51247.5,1201,42.5,47.5,183454.0,Starset,https://www.pollstar.com/artist/starset-183454,False
11250.0,342,25.0,35.0,165093.0,Lianne La Havas,https://www.pollstar.com/artist/lianne-la-havas-165093,False
1783.0,117,15.0,17.0,171667.0,Teen,https://www.pollstar.com/artist/teen-171667,False
54213.5,1871,28.5,38.5,27945.0,Josh Ritter,https://www.pollstar.com/artist/josh-ritter-27945,False
27500.0,985,30.0,45.0,47198.0,Bone Thugs-N-Harmony,https://www.pollstar.com/artist/bone-thugs-n-harmony-47198,False
58805.0,1469,35.0,50.0,19475.0,Najee,https://www.pollstar.com/artist/najee-19475,False
47100.0,780,39.5,69.5,22195.0,The Mavericks,https://www.pollstar.com/artist/the-mavericks-22195,False
10175.25,315,22.75,41.25,137613.0,Etienne Charles,https://www.pollstar.com/artist/etienne-charles-137613,False
28149.5,1122,27.5,32.0,182443.0,Neck Deep,https://www.pollstar.com/artist/neck-deep-182443,False
1988.0,201,4.5,10.0,55977.0,Questlove,https://www.pollstar.com/artist/questlove-55977,False
800.0,32,25.0,0.0,220657.0,Ikke Nurjanah,https://www.pollstar.com/artist/ikke-nurjanah-220657,False
1148.0,82,14.0,0.0,210116.0,Jay Som,https://www.pollstar.com/artist/jay-som-210116,False
2355.0,63,25.0,40.0,52685.0,Albert Lee,https://www.pollstar.com/artist/albert-lee-52685,False
83265.0,1331,28.0,138.0,44890.0,Chick Corea,https://www.pollstar.com/artist/chick-corea-44890,False
4825.0,499,4.0,10.0,55977.0,Questlove,https://www.pollstar.com/artist/questlove-55977,False
1410.0,141,5.0,141010.0,177256.0,Cold River City,https://www.pollstar.com/artist/cold-river-city-177256,False
47984.0,1592,55.0,70.0,49063.0,Bernadette Peters,https://www.pollstar.com/artist/bernadette-peters-49063,False
3085.0,188,15.0,20.0,194792.0,Songhoy Blues,https://www.pollstar.com/artist/songhoy-blues-194792,False
5000.0,250,20.0,0.0,178144.0,St. Paul And The Broken Bones,https://www.pollstar.com/artist/st-paul-and-the-broken-bones-178144,False
16170.0,1065,15.0,30.0,211096.0,Jordan Feliz,https://www.pollstar.com/artist/jordan-feliz-211096,False
5790.0,374,15.0,18.0,76089.0,Thao & The Get Down Stay Down,https://www.pollstar.com/artist/thao-the-get-down-stay-down-76089,False
228642.0,7007,25.0,55.0,41873.0,Dashboard Confessional,https://www.pollstar.com/artist/dashboard-confessional-41873,False
2746.11,250,11.5,14.5,189921.0,The Mighty Mofos,https://www.pollstar.com/artist/the-mighty-mofos-189921,False
88309.0,4450,15.0,25.0,96502.0,The Grouch,https://www.pollstar.com/artist/the-grouch-96502,False
49670.0,2200,22.5,25.0,86466.0,Lake Street Dive,https://www.pollstar.com/artist/lake-street-dive-86466,False
713422.0,13728,37.0,137.0,48388.0,Black Sabbath,https://www.pollstar.com/artist/black-sabbath-48388,True
53849.5,1650,30.0,45.0,38721.0,Dropkick Murphys,https://www.pollstar.com/artist/dropkick-murphys-38721,False
22624.0,816,27.0,29.0,65372.0,¡Mayday!,https://www.pollstar.com/artist/mayday-65372,False
28878.5,1561,18.5,0.0,204892.0,Lewis Del Mar,https://www.pollstar.com/artist/lewis-del-mar-204892,False
3096.0,387,8.0,0.0,73778.0,TAUK,https://www.pollstar.com/artist/tauk-73778,False
3596.0,114,28.0,32.0,48318.0,Blackalicious,https://www.pollstar.com/artist/blackalicious-48318,False
21144.0,567,32.0,48.0,42823.0,Cowboy Junkies,https://www.pollstar.com/artist/cowboy-junkies-42823,False
463801.0,8241,35.0,85.0,189967.0,Us The Duo,https://www.pollstar.com/artist/us-the-duo-189967,True
697130.5,15046,35.0,75.0,41941.0,Dave Matthews Band,https://www.pollstar.com/artist/dave-matthews-band-41941,True
1303.0,78,9.5,29.5,28323.0,John Flynn,https://www.pollstar.com/artist/john-flynn-28323,False
218719.0,2250,104.5,286.0,91571.0,Donny & Marie Osmond,https://www.pollstar.com/artist/donny-marie-osmond-91571,False
291733.82,3859,25.0,200.0,223605.0,"Palm Beach Opera ""Don Pasquale""",https://www.pollstar.com/artist/palm-beach-opera-don-pasquale-223605,True
30730.0,878,35.0,0.0,34853.0,Gaelic Storm,https://www.pollstar.com/artist/gaelic-storm-34853,False
9358.0,296,37.0,41.0,52084.0,Altan,https://www.pollstar.com/artist/altan-52084,False
3670.0,367,10.0,0.0,136.0,Yo Mama's Big Fat Booty Band,https://www.pollstar.com/artist/yo-mamas-big-fat-booty-band-136,False
100235.0,3866,20.0,55.0,15451.0,Plumb,https://www.pollstar.com/artist/plumb-15451,False
5052.0,421,12.0,0.0,178917.0,Ruby Amanfu,https://www.pollstar.com/artist/ruby-amanfu-178917,False
16013.0,829,16.0,37.5,174657.0,Stick Figure,https://www.pollstar.com/artist/stick-figure-174657,False
16075.0,772,20.0,25.0,30719.0,Insane Clown Posse,https://www.pollstar.com/artist/insane-clown-posse-30719,False
27090.0,790,25.0,45.0,137909.0,Strange Vine,https://www.pollstar.com/artist/strange-vine-137909,False
108907.0,1954,34.5,164.5,178178.0,The Piano Guys,https://www.pollstar.com/artist/the-piano-guys-178178,False
510365.75,14655,25.0,59.75,27338.0,Keith Urban,https://www.pollstar.com/artist/keith-urban-27338,True
10870.0,359,30.0,35.0,27948.0,Josh Rouse,https://www.pollstar.com/artist/josh-rouse-27948,False
564.0,47,12.0,0.0,152384.0,Robert Ellis ,https://www.pollstar.com/artist/robert-ellis-152384,False
45718.87,1154,33.0,53.0,166114.0,Wild Belle,https://www.pollstar.com/artist/wild-belle-166114,False
25000.0,1000,25.0,30.0,38293.0,Eli Young Band,https://www.pollstar.com/artist/eli-young-band-38293,False
3560.0,224,15.0,17.0,13755.0,Assembly Of Dust,https://www.pollstar.com/artist/assembly-of-dust-13755,False
43936.0,1664,26.0,30.0,46097.0,Built To Spill,https://www.pollstar.com/artist/built-to-spill-46097,False
2760.0,220,12.0,15.0,173039.0,Peking Duk,https://www.pollstar.com/artist/peking-duk-173039,False
6705.0,323,20.0,25.0,172301.0,DJ Hoppa,https://www.pollstar.com/artist/dj-hoppa-172301,False
115430.0,1900,49.5,79.5,1068.0,"""Weird Al"" Yankovic",https://www.pollstar.com/artist/weird-al-yankovic-1068,False
7000.0,350,20.0,0.0,207325.0,Partybaby,https://www.pollstar.com/artist/partybaby-207325,False
1315998.0,12024,49.5,149.5,182629.0,Future,https://www.pollstar.com/artist/future-182629,True
99665.0,1136,80.0,90.0,50363.0,Art Garfunkel,https://www.pollstar.com/artist/art-garfunkel-50363,False
5883.0,386,15.0,18.0,186959.0,Benjamin Clementine,https://www.pollstar.com/artist/benjamin-clementine-186959,False
20940.0,800,25.0,30.0,68708.0,JJ Grey & Mofro,https://www.pollstar.com/artist/jj-grey-mofro-68708,False
81555.0,2370,32.0,37.0,36645.0,Explosions In The Sky,https://www.pollstar.com/artist/explosions-in-the-sky-36645,False
24712.5,659,37.5,0.0,116296.0,Edward Sharpe And The Magnetic Zeros,https://www.pollstar.com/artist/edward-sharpe-and-the-magnetic-zeros-116296,False
38460.0,1573,20.0,40.0,194034.0,Mike DelGuidice,https://www.pollstar.com/artist/mike-delguidice-194034,False
1004288.0,7022,41.0,419.0,223456.0,Varun Dhawan,https://www.pollstar.com/artist/varun-dhawan-223456,True
23560.0,2356,10.0,0.0,140855.0,Waka Flocka Flame,https://www.pollstar.com/artist/waka-flocka-flame-140855,False
140977.0,2556,33.0,156.5,178178.0,The Piano Guys,https://www.pollstar.com/artist/the-piano-guys-178178,False
23747.7,531,37.0,67.0,176380.0,Kings Of Chaos,https://www.pollstar.com/artist/kings-of-chaos-176380,False
5667.5,591,8.5,10.5,171010.0,Greg Grease,https://www.pollstar.com/artist/greg-grease-171010,False
261730.0,5490,37.0,199.0,180703.0,Cole Swindell,https://www.pollstar.com/artist/cole-swindell-180703,True
2975.0,122,21.0,31.0,138537.0,Santa Fe And The Fat City Horns,https://www.pollstar.com/artist/santa-fe-and-the-fat-city-horns-138537,False
4253055.0,31846,50.5,255.0,32570.0,Guns N' Roses,https://www.pollstar.com/artist/guns-n-roses-32570,True
232281.0,5394,34.0,54.0,71.0,ZZ Top,https://www.pollstar.com/artist/zz-top-71,False
101060.0,2384,45.0,50.0,784.0,Widespread Panic,https://www.pollstar.com/artist/widespread-panic-784,False
98000.0,2800,35.0,0.0,147489.0,Grimes,https://www.pollstar.com/artist/grimes-147489,False
118866.0,4400,27.0,30.0,89242.0,Elle King,https://www.pollstar.com/artist/elle-king-89242,False
8714.0,668,13.0,15.0,173664.0,Pup,https://www.pollstar.com/artist/pup-173664,False
16530.0,551,30.0,50.0,50805.0,Bat For Lashes,https://www.pollstar.com/artist/bat-for-lashes-50805,False
217030.59,3323,62.0,70.0,24502.0,Lil Wayne,https://www.pollstar.com/artist/lil-wayne-24502,False
200.0,23,5.0,10.0,202875.0,Carter Winter,https://www.pollstar.com/artist/carter-winter-202875,False
22715.0,649,35.0,0.0,29764.0,The Jayhawks,https://www.pollstar.com/artist/the-jayhawks-29764,False
130578.0,3672,27.0,42.0,46788.0,Brand New,https://www.pollstar.com/artist/brand-new-46788,False
49869.86,1320,19.0,49.0,5215.0,The Ten Tenors,https://www.pollstar.com/artist/the-ten-tenors-5215,False
180.0,36,5.0,0.0,210593.0,Avskaffa,https://www.pollstar.com/artist/avskaffa-210593,False
407652.5,6675,35.0,250.0,140596.0,Tedeschi Trucks Band,https://www.pollstar.com/artist/tedeschi-trucks-band-140596,True
7240.0,362,20.0,0.0,30979.0,Jackie Greene,https://www.pollstar.com/artist/jackie-greene-30979,False
539052.0,5297,50.0,184.0,56048.0,Nashville Symphony,https://www.pollstar.com/artist/nashville-symphony-56048,True
5954775.0,42235,45.0,280.0,49161.0,Beyoncé,https://www.pollstar.com/artist/beyonc-49161,True
1062788.0,18504,55.0,119.0,94247.0,Savages,https://www.pollstar.com/artist/savages-94247,True
38311.0,1248,29.5,32.0,193615.0,Kool John,https://www.pollstar.com/artist/kool-john-193615,False
1416.0,118,10.0,12.0,181213.0,Summer Cannibals,https://www.pollstar.com/artist/summer-cannibals-181213,False
7605.0,432,17.0,20.0,53392.0,Aaron Watson,https://www.pollstar.com/artist/aaron-watson-53392,False
642.0,41,12.0,14.0,170665.0,Oh Pep!,https://www.pollstar.com/artist/oh-pep-170665,False
234.0,39,6.0,0.0,180021.0,Blank Range,https://www.pollstar.com/artist/blank-range-180021,False
16756.5,351,15.0,54.5,63586.0,Esperanza Spalding,https://www.pollstar.com/artist/esperanza-spalding-63586,False
76112.5,1052,60.0,75.0,12858.0,Richard Thompson,https://www.pollstar.com/artist/richard-thompson-12858,False
204400.0,6503,10.0,35.0,71887.0,The Dubs,https://www.pollstar.com/artist/the-dubs-71887,False
60576.0,996,51.0,66.0,51621.0,America,https://www.pollstar.com/artist/america-51621,False
8478.0,525,16.0,18.0,24087.0,The Loved Ones,https://www.pollstar.com/artist/the-loved-ones-24087,False
193376.5,1921,25.5,160.0,16247.0,Peter Frampton,https://www.pollstar.com/artist/peter-frampton-16247,False
34670.0,1400,25.0,27.0,87105.0,Farnell Newton,https://www.pollstar.com/artist/farnell-newton-87105,False
8400.0,600,14.0,16.0,199113.0,Hippie Sabotage,https://www.pollstar.com/artist/hippie-sabotage-199113,False
1309.5,125,9.5,11.5,195813.0,Mild High Club,https://www.pollstar.com/artist/mild-high-club-195813,False
2500.0,250,10.0,0.0,213644.0,Flatland Cavalry,https://www.pollstar.com/artist/flatland-cavalry-213644,False
852771.0,16315,20.0,489.25,39802.0,The Chicks,https://www.pollstar.com/artist/the-chicks-39802,True
4104.0,265,15.0,18.0,206934.0,Deidre & The Dark,https://www.pollstar.com/artist/deidre-the-dark-206934,False
2860.0,286,10.0,0.0,182596.0,Sam Palladio,https://www.pollstar.com/artist/sam-palladio-182596,False
14240.0,182,80.0,0.0,24911.0,Leon Russell,https://www.pollstar.com/artist/leon-russell-24911,False
118517.0,2133,39.5,105.0,188957.0,Postmodern Jukebox,https://www.pollstar.com/artist/postmodern-jukebox-188957,False
29250.0,390,75.0,0.0,52448.0,Alex Dezen,https://www.pollstar.com/artist/alex-dezen-52448,False
5235.0,299,15.0,25.0,211152.0,Kiiara,https://www.pollstar.com/artist/kiiara-211152,False
3834.0,387,4.0,10.0,55977.0,Questlove,https://www.pollstar.com/artist/questlove-55977,False
519465.0,7333,65.0,85.0,30201.0,James Taylor,https://www.pollstar.com/artist/james-taylor-30201,True
2528.0,233,10.0,12.0,172620.0,Emily Wolfe,https://www.pollstar.com/artist/emily-wolfe-172620,False
95330.0,2372,29.0,81.0,181626.0,San Antonio Symphony Orchestra,https://www.pollstar.com/artist/san-antonio-symphony-orchestra-181626,False
111316.0,2646,31.0,65.0,118651.0,High Valley,https://www.pollstar.com/artist/high-valley-118651,False
40832.0,1276,35.0,35.0,39117.0,Drive-By Truckers,https://www.pollstar.com/artist/drive-by-truckers-39117,False
22929.0,1341,17.0,0.0,184951.0,Judah & The Lion,https://www.pollstar.com/artist/judah-the-lion-184951,False
11513.0,535,20.0,22.0,94689.0,Baskery,https://www.pollstar.com/artist/baskery-94689,False
130196.0,2340,39.0,89.0,227730.0,"""The Legend Of Zelda Symphony Concerts""",https://www.pollstar.com/artist/the-legend-of-zelda-symphony-concerts-227730,False
10608.0,387,17.0,50.0,41316.0,David Phelps,https://www.pollstar.com/artist/david-phelps-41316,False
800.0,67,10.0,12.0,163029.0,The Can't Tells,https://www.pollstar.com/artist/the-cant-tells-163029,False
3949.0,299,13.0,14.0,64474.0,Emily King,https://www.pollstar.com/artist/emily-king-64474,False
4532760.0,31038,55.0,250.0,22803.0,Mariah Carey,https://www.pollstar.com/artist/mariah-carey-22803,True
793864.23,15286,40.0,149.0,203144.0,Dead & Company,https://www.pollstar.com/artist/dead-company-203144,True
15560.0,778,20.0,0.0,27505.0,Juliette And The Licks,https://www.pollstar.com/artist/juliette-and-the-licks-27505,False
12600.0,700,18.0,20.0,77600.0,Veil Of Maya,https://www.pollstar.com/artist/veil-of-maya-77600,False
50115.0,2383,25.0,0.0,77092.0,Black Violin,https://www.pollstar.com/artist/black-violin-77092,False
11574.5,502,12.5,50.0,307005.0,Micah Tyler,https://www.pollstar.com/artist/micah-tyler-307005,False
99695.75,1747,20.0,91.0,65318.0,The Tenors,https://www.pollstar.com/artist/the-tenors-65318,False
17700.0,867,20.0,23.0,151515.0,One Ok Rock,https://www.pollstar.com/artist/one-ok-rock-151515,False
1682.0,116,14.5,0.0,10612.0,Shearwater,https://www.pollstar.com/artist/shearwater-10612,False
700.0,70,10.0,0.0,120161.0,Sara Beck,https://www.pollstar.com/artist/sara-beck-120161,False
3176.0,170,18.0,20.0,33351.0,Griffin House,https://www.pollstar.com/artist/griffin-house-33351,False
9634.5,387,23.5,38.5,186505.0,Firekid ,https://www.pollstar.com/artist/firekid-186505,False
4725.0,179,25.0,35.0,29057.0,Jimmy Haslip,https://www.pollstar.com/artist/jimmy-haslip-29057,False
6942.0,488,10.0,25.0,211096.0,Jordan Feliz,https://www.pollstar.com/artist/jordan-feliz-211096,False
688817.25,13381,36.75,56.75,180703.0,Cole Swindell,https://www.pollstar.com/artist/cole-swindell-180703,True
70471.8,1377,37.99,67.99,307791.0,Julio Melgar,https://www.pollstar.com/artist/julio-melgar-307791,False
91200.0,2400,38.0,0.0,64061.0,Beach House,https://www.pollstar.com/artist/beach-house-64061,False
228000.0,6000,20.0,60.0,173540.0,The 1975,https://www.pollstar.com/artist/the-1975-173540,False
36300.0,1452,25.0,0.0,6780.0,Strung Out,https://www.pollstar.com/artist/strung-out-6780,False
513959.0,3796,54.0,495.0,47161.0,Britney Spears,https://www.pollstar.com/artist/britney-spears-47161,True
106431.0,1834,54.0,69.0,22671.0,Mannheim Steamroller,https://www.pollstar.com/artist/mannheim-steamroller-22671,False
953361.0,11374,25.0,173.5,23325.0,Maná,https://www.pollstar.com/artist/man-23325,True
18387.3,964,15.0,35.0,208914.0,Cult Leader,https://www.pollstar.com/artist/cult-leader-208914,False
19372.0,731,29.5,0.0,33852.0,Grace Potter,https://www.pollstar.com/artist/grace-potter-33852,False
12756.0,487,19.0,29.0,4619.0,Tinsley Ellis,https://www.pollstar.com/artist/tinsley-ellis-4619,False
147686.0,3019,29.0,59.0,49320.0,The Beach Boys,https://www.pollstar.com/artist/the-beach-boys-49320,False
3804.0,299,12.0,14.0,191541.0,King,https://www.pollstar.com/artist/king-191541,False
71300.0,2300,29.75,35.0,8114.0,STS9,https://www.pollstar.com/artist/sts9-8114,False
317220.0,6290,30.0,125.0,420.0,Yo-Yo Ma,https://www.pollstar.com/artist/yo-yo-ma-420,True
172135.0,2097,65.0,95.0,36101.0,Frankie Valli and the Four Seasons,https://www.pollstar.com/artist/frankie-valli-and-the-four-seasons-36101,False
3132.0,261,12.0,0.0,104107.0,Mixtape,https://www.pollstar.com/artist/mixtape-104107,False
27681.0,1026,26.0,29.0,109162.0,Fruition,https://www.pollstar.com/artist/fruition-109162,False
6152.0,281,16.5,21.95,108613.0,Anthony D'Amato,https://www.pollstar.com/artist/anthony-damato-108613,False
20774.0,884,23.5,0.0,16805.0,Ozomatli,https://www.pollstar.com/artist/ozomatli-16805,False
24170.0,750,28.0,38.0,2982.0,UFO,https://www.pollstar.com/artist/ufo-2982,False
68920.0,1298,59.0,99.0,12250.0,Ronnie Spector & The Ronettes,https://www.pollstar.com/artist/ronnie-spector-the-ronettes-12250,False
132110.0,1552,55.0,99.0,49015.0,Billy Cox,https://www.pollstar.com/artist/billy-cox-49015,False
10138.0,233,36.0,46.0,30002.0,Jake Shimabukuro,https://www.pollstar.com/artist/jake-shimabukuro-30002,False
98528.44,2519,29.5,75.0,26709.0,Kirk Franklin,https://www.pollstar.com/artist/kirk-franklin-26709,False
23375.0,935,25.0,0.0,207456.0,CFM,https://www.pollstar.com/artist/cfm-207456,False
12358.0,668,18.5,0.0,68548.0,Koffin Kats,https://www.pollstar.com/artist/koffin-kats-68548,False
155221.67,3881,34.5,59.5,131855.0,Sublime With Rome,https://www.pollstar.com/artist/sublime-with-rome-131855,False
160087.31,5244,29.5,79.5,33628.0,Goo Goo Dolls,https://www.pollstar.com/artist/goo-goo-dolls-33628,False
575.0,23,25.0,0.0,191894.0,Adia Victoria,https://www.pollstar.com/artist/adia-victoria-191894,False
48928.0,711,48.0,98.0,23809.0,Los Lobos,https://www.pollstar.com/artist/los-lobos-23809,False
24867.0,449,39.0,69.0,62299.0,Tomatito,https://www.pollstar.com/artist/tomatito-62299,False
216759.0,5114,15.0,115.0,53834.0,Bad Company,https://www.pollstar.com/artist/bad-company-53834,False
4567480.0,50000,79.5,476.0,166741.0,Deafheaven,https://www.pollstar.com/artist/deafheaven-166741,True
15929.0,937,17.0,0.0,131439.0,Jill Andrews,https://www.pollstar.com/artist/jill-andrews-131439,False
8730.0,520,16.0,18.0,47916.0,Blitzen Trapper,https://www.pollstar.com/artist/blitzen-trapper-47916,False
57500.0,2300,25.0,29.0,45553.0,Caspian,https://www.pollstar.com/artist/caspian-45553,False
35328.0,1297,30.5,76.0,6162.0,Switchfoot,https://www.pollstar.com/artist/switchfoot-6162,False
19658.0,958,20.0,22.0,11938.0,Rusted Root,https://www.pollstar.com/artist/rusted-root-11938,False
9128.0,432,21.0,23.0,28615.0,Jon McLaughlin,https://www.pollstar.com/artist/jon-mclaughlin-28615,False
21328.0,840,23.0,40.0,16734.0,Peaches,https://www.pollstar.com/artist/peaches-16734,False
14866.0,743,20.0,22.0,193007.0,Børns,https://www.pollstar.com/artist/brns-193007,False
3087.0,145,15.0,25.0,18832.0,Nick Moss Band feat. Dennis Gruenling,https://www.pollstar.com/artist/nick-moss-band-feat-dennis-gruenling-18832,False
43559.62,1380,25.0,90.0,209359.0,Russ,https://www.pollstar.com/artist/russ-209359,False
2350.0,125,10.0,20.0,43992.0,C.J. Chenier & The Red Hot Louisiana Band,https://www.pollstar.com/artist/cj-chenier-the-red-hot-louisiana-band-43992,False
5646.0,313,16.0,20.0,52865.0,10 Years,https://www.pollstar.com/artist/10-years-52865,False
109192.75,1477,25.0,110.0,133048.0,Dudu Fisher,https://www.pollstar.com/artist/dudu-fisher-133048,False
7016.0,308,22.0,25.0,186540.0,Landlady ,https://www.pollstar.com/artist/landlady-186540,False
78000.7,1470,20.0,90.0,154324.0,New Jersey Symphony Orchestra,https://www.pollstar.com/artist/new-jersey-symphony-orchestra-154324,False
23760.0,480,49.5,0.0,22606.0,The Manhattans,https://www.pollstar.com/artist/the-manhattans-22606,False
152701.0,2787,45.0,140.0,30126.0,James Hunter,https://www.pollstar.com/artist/james-hunter-30126,False
20830.0,502,35.0,75.0,168954.0,Crowder,https://www.pollstar.com/artist/crowder-168954,False
7024.5,289,20.5,25.5,28879.0,Jon Cleary & The Absolute Monster Gentlemen,https://www.pollstar.com/artist/jon-cleary-the-absolute-monster-gentlemen-28879,False
12008.0,613,18.0,33.0,46732.0,Buckethead,https://www.pollstar.com/artist/buckethead-46732,False
145398.0,4102,18.0,81.0,181626.0,San Antonio Symphony Orchestra,https://www.pollstar.com/artist/san-antonio-symphony-orchestra-181626,False
103554.0,2319,18.18,69.5,42405.0,Cyndi Lauper,https://www.pollstar.com/artist/cyndi-lauper-42405,False
428100.0,5558,65.0,85.0,30201.0,James Taylor,https://www.pollstar.com/artist/james-taylor-30201,True
9552.0,485,18.0,32.0,12038.0,Roger Clyne & The Peacemakers,https://www.pollstar.com/artist/roger-clyne-the-peacemakers-12038,False
151372.0,1856,49.5,99.5,40541.0,Doobie Brothers,https://www.pollstar.com/artist/doobie-brothers-40541,False
930.0,58,15.0,17.0,52225.0,The Aggrolites,https://www.pollstar.com/artist/the-aggrolites-52225,False
17025.0,620,25.0,35.0,1316.0,The Wailers,https://www.pollstar.com/artist/the-wailers-1316,False
1092.0,69,15.0,18.0,36117.0,Freakwater,https://www.pollstar.com/artist/freakwater-36117,False
217448.6,3740,45.0,65.0,911.0,Willie Nelson,https://www.pollstar.com/artist/willie-nelson-911,False
20255.0,463,35.0,45.0,28904.0,John Hiatt,https://www.pollstar.com/artist/john-hiatt-28904,False
2427.6,177,5.4,15.0,155007.0,Naughty Professor,https://www.pollstar.com/artist/naughty-professor-155007,False
57741.0,1275,39.5,49.5,10199.0,Seu Jorge,https://www.pollstar.com/artist/seu-jorge-10199,False
3371.7,249,14.5,0.0,151211.0,Red Daughters,https://www.pollstar.com/artist/red-daughters-151211,False
9375.0,625,15.0,0.0,79677.0,American Babies ,https://www.pollstar.com/artist/american-babies-79677,False
12000.0,200,60.0,0.0,64061.0,Beach House,https://www.pollstar.com/artist/beach-house-64061,False
92860.0,2480,26.0,46.0,115657.0,John Mark McMillan,https://www.pollstar.com/artist/john-mark-mcmillan-115657,False
99339.0,1285,35.0,55.0,16574.0,Paul Anka,https://www.pollstar.com/artist/paul-anka-16574,False
160112532.0,150000,399.0,1599.0,47653.0,Bob Dylan,https://www.pollstar.com/artist/bob-dylan-47653,True
358829.49,14461,29.0,79.5,170142.0,Logic,https://www.pollstar.com/artist/logic-170142,True
8200.0,820,10.0,0.0,182463.0,Dan + Shay,https://www.pollstar.com/artist/dan-shay-182463,False
225105.97,4203,39.95,79.95,180310.0,Fifth Harmony,https://www.pollstar.com/artist/fifth-harmony-180310,False
671.0,64,10.0,0.0,14106.0,Rec,https://www.pollstar.com/artist/rec-14106,False
6600.0,440,15.0,0.0,216903.0,CRX,https://www.pollstar.com/artist/crx-216903,False
146194.34,4690,25.0,35.0,179452.0,Valentino Khan,https://www.pollstar.com/artist/valentino-khan-179452,False
185250.0,2624,59.0,96.0,96549.0,The California Honeydrops,https://www.pollstar.com/artist/the-california-honeydrops-96549,False
2448.0,204,12.0,0.0,204944.0,Lucy Dacus,https://www.pollstar.com/artist/lucy-dacus-204944,False
35827.5,868,37.5,57.5,210724.0,The Claypool Lennon Delirium,https://www.pollstar.com/artist/the-claypool-lennon-delirium-210724,False
183600.0,3800,45.0,75.0,227160.0,Rita Wilson,https://www.pollstar.com/artist/rita-wilson-227160,False
40000.0,2000,20.0,22.5,114132.0,Turnpike Troubadours,https://www.pollstar.com/artist/turnpike-troubadours-114132,False
189665.0,2077,65.0,95.0,32808.0,Harry Connick Jr.,https://www.pollstar.com/artist/harry-connick-jr-32808,False
9774.0,525,18.0,20.0,180932.0,Slothrust,https://www.pollstar.com/artist/slothrust-180932,False
21118.0,679,24.0,50.0,43831.0,Colin Hay,https://www.pollstar.com/artist/colin-hay-43831,False
24672.0,420,37.5,109.0,15756.0,Phil Vassar,https://www.pollstar.com/artist/phil-vassar-15756,False
3858.0,185,20.0,22.0,15673.0,The Pharcyde,https://www.pollstar.com/artist/the-pharcyde-15673,False
2635.0,205,10.0,15.0,26299.0,King Black Acid,https://www.pollstar.com/artist/king-black-acid-26299,False
78597.0,1371,35.0,75.0,68345.0,Milton Love,https://www.pollstar.com/artist/milton-love-68345,False
951.0,70,12.0,15.0,127994.0,Steve Gunn,https://www.pollstar.com/artist/steve-gunn-127994,False
23430.04,503,29.0,100.0,7418.0,Steve Vai,https://www.pollstar.com/artist/steve-vai-7418,False
8920.0,361,20.0,45.0,12751.0,Rodney Holmes,https://www.pollstar.com/artist/rodney-holmes-12751,False
568.0,54,12.0,15.0,196525.0,Milk & Bone,https://www.pollstar.com/artist/milk-bone-196525,False
714397.0,7598,29.5,125.0,41191.0,Def Leppard,https://www.pollstar.com/artist/def-leppard-41191,True
13200.0,600,22.0,25.0,19329.0,MuteMath,https://www.pollstar.com/artist/mutemath-19329,False
80292.45,2040,35.0,55.0,194083.0,Joe Russo's Almost Dead,https://www.pollstar.com/artist/joe-russos-almost-dead-194083,False
126004.0,3579,35.0,75.0,180310.0,Fifth Harmony,https://www.pollstar.com/artist/fifth-harmony-180310,False
140675.0,2974,35.0,60.0,159216.0,2Cellos,https://www.pollstar.com/artist/2cellos-159216,False
35010.0,1400,25.0,0.0,39412.0,Dr. Dog,https://www.pollstar.com/artist/dr-dog-39412,False
30676.0,1222,25.0,28.0,121211.0,The Pretty Reckless,https://www.pollstar.com/artist/the-pretty-reckless-121211,False
26400.0,1200,22.0,0.0,71059.0,Lucius,https://www.pollstar.com/artist/lucius-71059,False
25165.0,940,20.0,25.0,1316.0,The Wailers,https://www.pollstar.com/artist/the-wailers-1316,False
172102.0,2055,57.5,87.5,47653.0,Bob Dylan,https://www.pollstar.com/artist/bob-dylan-47653,False
615.0,48,15.0,0.0,307357.0,The Gateway Chamber Orchestra,https://www.pollstar.com/artist/the-gateway-chamber-orchestra-307357,False
105739.4,1302,38.0,119.0,26112.0,Kris Kristofferson,https://www.pollstar.com/artist/kris-kristofferson-26112,False
18775.0,953,15.0,25.0,22013.0,McGuffey Lane,https://www.pollstar.com/artist/mcguffey-lane-22013,False
42085.0,599,55.0,85.0,53378.0,Aaron Neville,https://www.pollstar.com/artist/aaron-neville-53378,False
